경악한 병사,이…… 내가 잘못 본 게 아니지……?
로렌,"그럴 리 없어…… 나는 이미 드미트리 장교에게 통보했어, 그가 곧 올 거야."
나레이션,"(서로 마주보며 쳐다보는 병사들을 지나, 클루카이는 살과 뼈가 절단된 곳에서 은백색의 반짝임을 보았다.)"
나레이션,"(약간 각도를 바꾸면서, 그녀는 반짝임의 출처가 금속 조각이라는 것을 발견했다.)"
나레이션,"(그것은 잔해의 절단면에서 드러났고, 금속 조각의 표면에는 방사선 영향으로 약간의 결정이 붙어 있었다.)"
클루카이,……군배지?
나레이션,"(클루카이가 이 금속 조각에 가까이 가서 확인하려 했지만, 소식을 듣고 온 드미트리가 즉시 그것을 주워 올렸다.)"
드미트리,모두 비켜!
나레이션,"(방호복의 옷감 위에서 금속 조각을 문질렀고, 드미트리는 그 위에 새겨진 글자를 두 초 동안 본 후 그것을 수거했다.)"
드미트리,"둘러서 뭐 할 일이 없나 봐, 다들 꺼져, 꺼져, 꺼져, 할 일 하러 가."
나레이션,"(병사들이 일제히 흩어졌지만, 클루카이는 아직 제자리에 남아 있었다.)"
드미트리,너도 할 일이 없니?
클루카이,"그건 루련의 군배지야? 나는 위의 글자를 잘 보지 못했는데, 역시 궤도 군대의 편제야?"
클루카이,"이 부점, 너희 사람을 삼켰어?"
드미트리,"말할 수 없어, 이건 우리의 임무 범위에 속해."
드미트리,사실...
나레이션,"(드미트리가 멈추고, 한 번의 저항 후에, 그는 정중하게 군례를 했다.)"
드미트리,"나는 제7 환경 정찰 부대와 거주지 주민들을 대표하여, H.I.D.E. 404의 협조에 감사드립니다."
클루카이,……필요 없어.
나레이션,"(잔해 속에 나타난 군배지 위치를 두 번 힐끗 보며, 클루카이는 상대의 감사를 담담하게 받아들였다.)"
나레이션,(그녀는 몸을 돌려 멀지 않은 곳에서 정보 조사를 마친 안도리스에게 다가갔다.)
나레이션,"(멀지 않은 곳에서, 정찰 부대도 거의 전장 통계 작업을 마쳤고, 담당 인원이 드미트리에게 달려왔다.)"
진지한 병사,"보고, 장교님! 통계에 따르면, 소모율이 32%에 달했습니다.."
진지한 병사,"매그니 시큐리티 측에 대한 질문이 끝났고, 상대방은 사고 차량이 이전 전투에서 시생물의 공격을 받아, 연료 탱크에 약간의 파손이 발생했고, 제때 수리하지 못해서 통제력을 잃고 폭발했다고 말했습니다."
드미트리,알았다.
드미트리,나를 준위에게 연결시켜줘.
진지한 병사,라져!
나레이션,"(1분의 기다림 끝에, 통신이 성공적으로 접속되었다.)"
드미트리,"여기는 루크사트주의 합중국 연맹 오염구역 정비 및 복구 추진부 신소련 대구역 환경 정화 공정 소속 제7환경 정찰 부대 3762소대입니다, 나는 드미트리 원사입니다, 현재 정기 보고를 진행하고 있습니다."
조사부대 준위,"응, 진행 상황은 어때?"
드미트리,"3일간의 행군 후, 우리 팀은 목표 거주지에 도착했고, 이전 부대의 의료팀과 합류했습니다."
드미트리,"행군 과정에서, 우리는 이 지역의 환경에 대한 초기 정찰을 완료했습니다, 구체적인 데이터 보고서는 이메일로 보낼 예정이고, 샘플은 임무 종료 후에 가져올 것 입니다."
조사부대 준위,좋아. 임무를 계속해.
드미트리,"보고, 장교님. 제 판단으로는, 정찰 임무를 일단 중단하고, 지원 인원을 추가 파견해야 합니다! 제 판단으로는, 정찰 임무는 지원 부대가 도착한 후에 계속 진행해야 합니다!"
조사부대 준위,이유를 설명해.
드미트리,"저희는 거주지에서 최소 위협도 IV급의 부점을 만났습니다. 이름과 번호는 식별할 수 없었고, 그것이 쓰러진 잔해에서 이전에 M.I.A.로 표시된 인원의 군배지를 발견했습니다."
드미트리,"군배지가 나타났으니, 그들이 이미——"
나레이션,"(드미트리가 잠시 침묵한 후, 이를 악물고 이 말을 마쳤다.)"
드미트리,그들이 이미 전사한 것으로 추측됩니다.
나레이션,(통신 채널이 잠시 침묵에 빠졌다.)
조사부대 준위,"나는 상급자에게 보고해서, 지원을 요청할게."
조사부대 준위,"하지만, 너희의 임무는 계속 진행해야 해."
드미트리,——현재 우리의 전투력으로는 IV급 부점을 전혀 견딜 수 없습니다! 최소한 열 명의 형제가 이미 영원히 집으로 돌아가지 못했습니다!
