나레이션,"（404 소대는 계속해서 질주하며, 가능한 한 시생물의 공격을 피하려 했지만, 지속적인 고출력 이동은 여전히 남아 있는 에너지를 빠르게 소모하고 있었습니다.）"
안도리스,"클루카이 대장님, 만약 20분 내에 에너지를 보충하지 못하면, 이동 속도를 낮춰야 합니다."
클루카이,"알겠습니다, 현재 속도를 유지하고 계속하십시오."
미치티,하…… 우리가 지금 가는 방향이 정말 괜찮은 건가?
미치티,"실시간 위치 추적이 없으니, 길을 잃기 쉬울 것 같아."
안도리스,"별자리를 따라 위치를 추적할 수 있어. 여기서는 폭풍이 자주 일어나지만, 하늘은 오히려 녹색 구역과 백색 구역보다 더 맑아. 별자리를 보면, 우리는 기본적으로 임시 거점의 대략적인 방향으로 이동하고 있어."
안도리스,그저 도중의 보급 지점들이 어디에 있는지 확실히 알기 어렵다는 것뿐이야.
미치티,그저 그 정도인가…… 분명히 아주 끔찍한 상황인 거 아냐?
미치티,"우리가 정말 형들 것들을 꺼낼 수 있을까? 우와, 생각만 해도 머리가 아프다."
벨카,어? 미치티가 이번에는 드디어 직접 포기하지 않았어.
미치티,"역시 그들은 그렇게 말했고, 목숨까지 바쳤으니까."
미치티,"나도 이런 느낌을 잘 이해하지 못하지만, 애니메이션에 이런 비슷한 장면들이 많잖아. 인간에게는 정말 대단한 군인들이 아닐까?"
미치티,"그래서 말인데, 만약 나도 애니메이션 주인공들처럼 이 임무와 부탁을 완수할 수 있다면? 그건 정말 멋지지 않겠어……"
벨카,멋지냐 안멋지냐는 중요하지 않아.
벨카,사실...
나레이션,（벨카는 앞에서 선두를 이끌고 있는 클루카이를 바라보았습니다.）
벨카,"나는 여기에서 죽어도, 꼭 클루카이 언니가 임무를 완수하도록 도울 거야!"
안도리스,모두가 정말 의욕적이네.
미치티,아쉽게도 의욕은 전원이 될 수 없지…… 지금의 전력으로 우리 네 명이 모두 나갈 수 있는 건 정말 다행이야.
미치티,"아…… 마법이 있었으면 좋겠어, '봉인 해제!'라고 외치면 눈앞에 보급소 같은 게 나타나거나……"
클루카이,그럼 지금 외쳐봐.
미치티,네?
클루카이,"보급소, 찾았다."
나레이션,（클루카이가 손을 흔들며 세 명에게 멈추라고 신호했습니다.）
안도리스,그건…… 매그니 시큐리티의 사람들이야?
벨카,그들은 다 소금 광산에 있지 않았어?
클루카이,대부분은 미리 주변에 배치된 배치일 거야.
클루카이,"그들은 우리가 탈출한 구멍을 발견하지 못했지만, 아요드나 소금 광산을 중심으로 일정 범위 내에 봉쇄선을 설치했을 거야."
미치티,"잠깐, 방금 말한 보급소는 아닐 거야…… 안돼 안돼, 이건 너무 무서워!"
클루카이,"조건이 없으면 조건을 만들어야지, 게다가 그들의 수는 많지 않아, 우리는 전혀 희망이 없는 것도 아니야."
클루카이,"404 전원, 준비하십시오. 목표는 적 유닛을 제거하고, 작전 자원을 탈취하는 것입니다."
