나레이션,"（클루카이가 다음 작전 계획을 404 구성원들에게 알리고, 거주지의 기본 지형을 확인한 후, 정찰 부대와 함께 거주지 서남쪽의 폐허된 주택에 숨었다.）"
미치티,"하…… 이 시각, 평소에는 다 자야 하는데……"
미치티,"저 사람들이 정말 드미트리가 말한 대로, 착실히 낚일까?"
안도리스,"잘 모르겠어, 이번 작전 계획을 세울 때는 단지 우리가 이전에 만났던 적의 규모와 동등한 것을 고려했어. 일단 상대의 화력이 강화되면, 정말 골치 아플 거야."
벨카,"음, 이렇게 말하니 확실히 그래, 클루카이 언니, 저 무리들은 정말 신뢰할 만해?"
클루카이,"그들을 기대하기보다는, 우리가 어떻게 대응할지 우선 고려하는 게 나아."
클루카이,"하지만, 이곳에서 반격을 조직하고 추격 부대와의 거리를 벌릴 기회를 만드는 것은 여전히 필요해."
벨카,"알았어, 내가 열심히 할게!"
클루카이,"안도리스, 곧 행동할 때 차량에서 멀리 떨어지지 마, 너는 우리 측 물자의 안전을 확보해야 해. 만약 미리 철수할 필요가 있으면, 나도 너에게 연락해서 지원할게."
안도리스,"네, 클루카이 대장."
나레이션,"（네 명은 더 이상 말하지 않고, 각자 목표 지점에 머물며 조용해졌다.）"
나레이션,"（잠시 후, 동북쪽 방향에서 날카로운 경보음이 들리고, 이어서 맹렬한 사격이 이어졌다.）"
나레이션,"（그와 동시에, 미리 배치된 차량이 폭발했다. 그리고 지역 통신 채널에서 드미트리의 목소리가 들려왔다.）"
드미트리,"각 부대 주의, 적 무장이 다가오고 있으니, 은폐 작업을 준비해."
드미트리,"상대가 사거리 내에 들어오면, 고지 부대는 우선 매복을 펼치고, 기회를 보아 미리 배치한 폭약을 폭발시켜 적의 화력을 약화시켜. 404는 후방에서 적을 포위하고, 대부대는 내 지시에 따라 행동해."
탐사 부대 군인들,"알겠습니다, 장교님!"
클루카이,알겠어.
나레이션,（고지에서 첫 총성이 울리면서 전투가 공식적으로 시작되었다.）
