메이링,"죄송합니다, 지휘관님…… 상대방이 정말로 깨끗이 처리했어요…… 나는 흔적을 찾을 수 없어요……"
나레이션,"（거주지로 돌아온 후, 메이링과 사브리나는 즉시 어제 센타우레이시가 참가에 사용한 차량들을 점검했습니다.)"
지휘관,"괜찮아요. 그들은 이미 준비가 되어 있었어요, 이것도 예상 안에 있었죠."
메이링,"지휘관님, 우리 다음에 어떻게 해야 하나요?"
메이링,"증거 없이 크게 선전하면, 암상들이 소문을 퍼뜨리거나 악의적인 경쟁의 광대로 여길 뿐이에요."
메이링,"지금 암상들이 경계를 높이지 않고 있어요, 방금도 어떤 팀이 계속해서 대회에 참가할 준비를 하고 있는 걸 들었어요……"
사브리나,"맞아요, 그들을 막아야 해요, 그들이 계속해서 이걸로 사람들을 해치게 해서는 안 돼요!"
지휘관,"걱정 마세요, 분명히 다른 방법이 있을 거예요."
나레이션,"（제가 저를 둘러싼 두 사람을 달래고 있을 때, 부드러운 목소리가 갑자기 뒤에서 들려왔습니다.)"
스프링필드,"지휘관님, 증거 문제는…… 저에게 맡기시는 게 어떨까요?"
지휘관,스프링필드? 어떻게 돌아왔어요? 당신은 정보 채널을 연락하러 가지 않았나요?
나레이션,"（스프링필드의 침착한 태도를 보며, 저는 즉시 반응했습니다.)"
지휘관,"보아하니, 모든 게 잘 처리된 것 같군요?"
스프링필드,"네, 아주 순조로웠어요. '로컴' 시스템 증거를 수집하는 건에 대해서도 몇 가지 생각이 생겼어요. 폴루드니차 양을 찾아가서 이야기해볼게요."
메이링,"에이? 폴루드니차? 그런데 그녀는 대회에 참가하지 않았잖아요, 그녀의 팀도 증거를 얻을 수 없겠죠? 스프링필드 양, 저는 준비 중인 암상들과 협상하는 게 더 좋지 않을까 생각해요? 아마——"
스프링필드,"아니요, 지금은 다른 암상들을 성급하게 놀라게 하지 않는 게 가장 좋아요. 암상들의 생각은, 오염 구역의 변덕스러운 날씨와 같아서…… 적과 우군을 확실히 하기 전에는, 의도를 쉽게 드러내지 않는 게 최선이에요."
스프링필드,"그럼 지휘관님, 제가 먼저 폴루드니차 양을 찾으러 가도 될까요?"
나레이션,（스프링필드가 저에게 교활한 미소를 지었습니다.)
스프링필드,"이 '거래'는 작지 않고, 해롭지도 않아요. 저는…… 그녀가 쉽게 거절하지 않을 거라고 생각해요."
