나레이션,(기지차가 메이링의 조종 아래 천천히 앞으로 나아간다.)
나레이션,"(여정이 절반쯤 지난 뒤, 변함없는 풍경이 조금 지루하게 느껴진다. 메이링은 크게 하품을 하고 엘모호의 모드를 자동 운전으로 바꾼다.)"
메이링,휴아—— 길이 너무 순조로워서 갑자기 좀 지루하네.
캐롤릭,"쉿, 불길한 말 하지 마."
메이링,앗!
나레이션,(메이링은 재빨리 자기 입을 막고 주위를 살핀다.)
나레이션,"(적도 없고, 시생물도 없으며, 심지어 수평선 너머에서 흔히 보이던 붕괴 구름조차 보이지 않는다. 오직 몰아치는 황사와 울부짖는 바람만이 엘모호 창문을 두드릴 뿐이다.)"
캐롤릭,"하지만, 확실히 좀 너무 조용하긴 하네……"
캐롤릭,"대장, 뭔가 좀 이상하지 않나요……"
나레이션,"（그로자는 엘모호 출입문 앞을 지키면서, 바깥의 변함없는 풍경을 한순간도 놓치지 않고 주시한다.）"
나레이션,"（보통 인형에게 ‘지루함’ 같은 개념은 없지만, 그로자는 마인드맵 속 가상 훈련으로 이런 감정을 해소할 수도 있다.）"
나레이션,（하지만 지금 그로자는 그렇게 하지 않았다.）
나레이션,"（캐롤릭의 말대로, 근처가 정말 지나치게 조용하다——적어도 404소대로 가는 길에 이런 정적은 상당히 이례적이다.）"
그로자,1급 경계 태세 유지해.
캐롤릭,알았어.
나레이션,（엘모호의 궤도가 사막 위에 평행한 두 줄 자국을 남긴다.）
나레이션,"（한 구역의 넓은 지대를 지난 뒤, 앞쪽으로 이어진 몇 개의 사구가 나타났다. 바로 그때, 그로자는 뭔가 깨달은 듯 보였다.）"
그로자,잠깐만!
나레이션,"（메이링이 갑자기 브레이크를 밟아 엘모호를 멈춰 세웠다. 긴급 제동의 관성으로 인해 차 안에 있던 병과 컵, 접시가 전부 바닥으로 내던져져, 유리가 깨지는 소리와 금속이 떨어지는 충돌음이 울려 퍼졌다。）"
메이링,"대, 대장… 무슨 일이에요?"
그로자,앞에 매복이 있을지도 몰라.
그로자,"메이링, 레이더를 최대 출력으로 조정하고 근처의 열원을 탐색해."
메이링,알겠어!
나레이션,(메이링이 그로자의 지휘에 따라 레이더 검색을 최대 출력으로 조정했다.)
나레이션,"(그러나 열 영상이 화면에 나타나기도 전에, 한 대의 장갑차가 모래 언덕 뒤에서 나타났다.)"
코니,"부관, 우리가 레이더가 보여준 위치에 도착했어!"
란틴,이것이 바로 엘모호인가요?
란틴,"흐, 암시장 정보가 맞았어, 그가 정말 여기에 있어."
코니,"방금 그 나쁜 놈의 베이스 카인가, 이 낡은 차를 하늘로 날려버릴 거야!"
란틴,"진정해, 코니. 이 차량의 주인은 그렇게 만만한 상대가 아니야."
란틴,"전원 전투 준비 태세를 갖추고, 최상의 경계 상태로 다음 전투에 대비하도록 해."
코니,"알, 알겠습니다."
나레이션,"（장갑차의 해치가 열리더니, 누군가 머리를 내밀었다.）"
나레이션,"（여자는 헬멧을 벗고, 바람에 흩날리는 붉은 머리칼을 드러내며 장갑차 지붕에 기대섰다.）"
란틴,"모든 버팔로 부대, 목표를 조준하고 그들을 포위해!"
나레이션,"（열두 대의 장갑차가 모래언덕 뒤에서 일제히 나타나, 엘모호가 있는 방향으로 맹렬히 달려온다.）"
란틴,"버팔로 4호, 6호, 12호, 모래언덕 뒤로 돌아가서 측면에서 그들의 모든 돌파구를 차단해."
란틴,"버팔로 7호, 전자 교란을 가동해서 측면 부대의 돌격을 엄호해."
란틴,나머지 버팔로들은 미사일 발사를 준비해. 측면 부대가 그 기지 차량을 너희 사거리 안으로 몰아넣으면 바로 사격해!
매그니 시큐리티 대원들,알겠어!
나레이션,（장갑차가 세 그룹으로 나뉘어 예정보다 빠른 속도로 질주했다.）
나레이션,"（눈앞의 대원들에게 명령을 내린 뒤, 란틴은 팔짱을 낀 채 장갑차 중앙에 서서 멀리 있는 엘모호를 가늘게 뜬 눈으로 바라봤다.）"
란틴,"흥…… 네 손에 정예 인형이 몇 기 있다 해도, 이런 중화력 늑대 무리의 공격은 버틸 수 없을걸?"
나레이션,（엘모호는 빠르게 반응하며 최적의 탈출 경로를 곧바로 선택했다.）
나레이션,"（그들의 포위망 속 매복 지점으로 진입하지 않았지만, 좌측 장갑차 부대가 돌입하자마자 즉시 엘모호의 돌파 경로를 선점했다.）"
나레이션,"(이렇게 되면, 엘모호가 좌측 차량 행렬의 공격을 피하려면 행진 방향을 조정할 수밖에 없다.)"
나레이션,"(하지만 행진 방향을 조정한 후, 반대편에서 매복 준비를 마친 장갑차 부대가 이미 육안으로 확인된다.)"
나레이션,"(엘모호의 운전수도 이를 분명히 인지했는지, 엘모호가 다시 긴급 회전한다.)"
나레이션,"(하지만 매복한 장갑차에서, 타우 대전차 미사일이 이미 발사 준비를 마쳤다.)"
란틴,발사!
나레이션,（“탕——탕——탕——”）
나레이션,（미사일이 빠르게 발사관에서 나와 공중에 곡선을 그리며 엘모호 주변에서 폭발했다.）
나레이션,"（기지 차량이 차량용 장력 방어막을 작동시켰지만, 이 정도의 집중 화력을 계속 버티긴 어려워 보였다.）"
나레이션,"（이대로 미사일을 몇 발만 더 맞아도, 엘모호는 곧 이 사막 지대에 발이 묶일 것이다.）"
메이링,적이 정말 너무 많아요!
메이링,"대장, 어쩌죠? 길이 전부 막혔어요!"
나레이션,（그로자가 레이더에 빼곡히 찍힌 목표물을 보고 있다.）
나레이션,"（엘모호의 레이더가 적극적인 교란을 받아, 각각의 장갑 차량 위치를 정확히 표시할 수 없고, 오직 육안으로 적의 방향을 판단할 수 있다.）"
그로자,우선 당황하지 마세요.
그로자,"메이링, 먼저 엘모호를 방어 모드로 전환해 줘. 우선 적의 행동 패턴을 관찰하자."
메이링,응…… 좋아!
그로자,"네메시스, 준비됐어?"
네메시스,...응.
나레이션,"(조작대 앞의 메이링이 그로자의 지시에 따라 조작한다. 엘모호의 창문에 방어 장갑이 서서히 펼쳐지며, 공기가 통하지 않는 철제 방으로 변해 버렸다.)"
나레이션,"(하지만 보행 구조도 장갑의 보호를 받게 되면서 둔해졌고, 엘모호는 눈에 띄게 속도가 느려졌다.)"
나레이션,"（네메시스는 이미 차량 옥상의 헬리패드에 올라가 적의 공격 방향을 바라보며, 정확한 사격 몇 발로 멀리서 날아오는 미사일을 격추했다.）"
나레이션,"（매복 지점에서 다시 한 번 미사일이 발사되었고, 네메시스가 몇 발을 떨어뜨렸지만 공격 미사일 수가 네메시스의 반응 한계를 넘어서 결국 두 발이 엘모호에 명중했다.）"
나레이션,"（상대는 다시 한 번 공격을 시도했고, 네메시스가 대부분 요격했지만 여전히 한 발이 엘모호를 맞혔다.）"
나레이션,"（마치 엘모호의 요격 한계를 파악한 듯, 상대는 더 이상 공격을 계속하지 않았다.）"
