나레이션,"(잠시 후, 엘모호.)"
나레이션,(멀리서 온 몇몇 인형들이 거대한 차체 아래에 모여 있다.)
나레이션,(두 개의 포니테일을 한 소녀가 푸른 옷을 입은 소녀의 손을 잡고 차 앞에서 신나게 뛰어다닌다.)
강우,"언니, 정말 행복해! 우리 다시 엘모호에 돌아왔어!"
대연,"그래, 정말 다시 올 수 있을 줄은 몰랐어."
페이,이렇게 처리해도 괜찮은 거야? 협약이...
조휘,"걱정 마, 지휘관이 말했어. 비군사 관리국의 지인인 카리나가 처리를 도왔고, 절차에 흠잡을 데가 없다고."
조휘,그러니 지휘관과의 재회의 시간을 마음껏 즐겨.
강우,"와, 언니, 지휘관이 차에서 나오는 거 봐, 갑자기 긴장돼!"
조휘,"오, 정말 드물군. 계절풍에서 제일 큰 소리를 내는 북이 얼굴이 빨개질 줄이야."
강우,"와아, 조휘! 왜 이때에도 날 놀려!"
조휘,시대에 맞춰 분위기를 띄우는 거야.
조휘,효과가 꽤 괜찮지?
나레이션,"(강우가 와하고 소리를 지르며 앞으로 달려가고, 대연은 어쩔 수 없이 따라가며, 페이는 큰 걸음으로 엘모호의 차 문 쪽으로 걸어간다.)"
나레이션,"(느긋하게, 조휘가 마지막으로 걸어간다.)"
나레이션,(계절풍 소대의 미래는 어떻게 될까?)
나레이션,"(멀리서, 조휘가 고개를 들어 엘모호 위에 기다리고 있는 인물을 바라본다.)"
나레이션,(——그 사람에게 답을 맡기는 것도 괜찮겠다.)
