나레이션,"（마지막 곡의 연주가 끝나면서, 이 연회도 마침내 끝을 맞이했다.）"
나레이션,"（나는 박수를 치며, 커튼콜이 끝나고 자리에 있던 사람들이 점점 흩어질 때까지 기다렸다.）"
대연,"지휘관님, 오셨군요."
나레이션,"（대연이 나를 불러세웠다. 이제 막 거문고를 연주하던 이 인형은 다른 연주자들처럼 쉬러 가지 않고, 바로 내 곁으로 왔다.）"
지휘관,"일 때문에 조금 늦었지만, 그래도 한 곡을 완전히 들었어."
나레이션,"（내 말을 듣고, 대연은 온화한 미소를 지었다.）"
대연,그럼……지휘관님은 제가 방금 한 연주가 어땠나요?
지휘관,"흐르는 물처럼 자연스럽고, 한 번에 완성된 느낌이었어. 누구라도 좋은 연주라고 생각할 거야."
지휘관,사실...
나레이션,"（나는 잠시 망설이다가, 대연의 진지한 눈빛을 보고 솔직히 말하기로 결심했다.）"
지휘관,"마지막 부분은 평소에 듣던 것과 조금 달랐던 것 같은데, 실수한 거야?"
대연,"에, 지휘관님이 알아채셨군요, 역시 지휘관님에게는 아무것도 숨길 수 없네요."
대연,"최근에 제가 연주할 때, 확실히 힘이 부치는 느낌이 들었어요."
대연,"하지만, 지휘관님이 이것을 알아채시다니, 의외로 음악적 재능이 있으시네요. 다른 사람들은 다 못 알아챘는데."
지휘관,"그렇게 대단한 건 아니야, 이 곡은 네가 나를 위해 여러 번 연주했잖아, 내가 못 알아채면 이상한 거지."
대연,"지휘관님은 한동안 제 연주를 들으러 오지 않으셨는데, 이렇게까지 기억하시다니."
대연,"하지만, 이렇게 여러 번 들으셨으니, 지휘관님, 한번 연주해 보시겠어요?"
나레이션,（……어떻게 주제가 이렇게 바뀐 거지?）
나레이션,"（대연의 기대에 찬 눈빛을 넘어, 나는 대연 뒤에 있는 거문고를 바라보았다. 그녀의 기질과 잘 어울리지만, 이것이 정말 나에게 맞는지 확신할 수 없었다.）"
대연,"지휘관님이 거문고를 좋아하지 않으시다면, 다른 악기도 조금은 다룰 줄 알아요."
대연,"분명히 재능이 있는데, 시도해 보지 않으면 아깝지 않을까요?"
지휘관,"좋아, 그냥 시도해 보는 거라면……"
나레이션,"（정신을 차려보니, 이미 거문고 앞에 앉아 있었고, 손가락에는 의갑까지 끼워져 있었다.）"
나레이션,"（원래대로라면 인형은 연주할 때 악보를 앞에 둘 필요가 없고, 연주 프로그램을 실행하기만 하면 된다. 하지만 내 앞에는 실물 악보가 놓여 있었고, 그 위의 지시에 따라 나는 어색하게 현을 튕겼다.）"
