나레이션,(위기가 해소되자 안전 구역의 인형들이 창고 밖으로 모여들었다. 그로자는 지휘관과 스프링필드 쪽으로 걸어갔다.)
그로자,...모프들은 전부 정상화됐고 다른 구역도 안전해요.
그로자,이제 지휘관님께서 설명해주실 수 있나요?
지휘관,그래. 모프들의 공격 성능에 이상이 있는 걸 감지하고 스프링필드가 긴급히 세카 테크에 연락했어.
지휘관,하지만 상대측에서 명확한 답변을 주기 전에 모프들이 폭주했지.
그로자,생각해보면... 확실히 모프들은 가끔 민첩하다거나... 예상 외의 반응을 보이며 전황에 영향을 줬어.
지휘관,"음, 우리가 1575 공격을 받은 후 세카 테크놀로지의 점검이 마침내 끝났어요.
모든 모프가 하나의 네트워크 허브를 공유하기 때문에 경기장 전체의 공격 행위가 동일한 허브로 전송되면서 데이터 연산에 혼잡과 이상이 발생했어요. 사브리나가 당신에게 제거된 후의 반칙 행위는..."
사브리나,미안해... 여기서 페리가 너무 슬프게 우는 모습을 보게 되서.
그로자,그래서... 너희들이 1575를 해킹했어?
지휘관,"맞아, 세카 테크놀로지 쪽에서도 도움을 줬지."
지휘관,"스프링필드, 경기장과 모프 피해는 심각해?"
스프링필드,"괜찮아, 세카 테크놀로지와 협의해서 처리할게."
스프링필드,다들 무사하다면 됐어.
린드,일이 이렇게 커지니 대회도 못 하겠네?
린드,어떻게... 종료 처리? 우승자 없음?
안도리스,하지만 모프 게이트에 문제 생기기 전까지는 대회가 정상 진행중이었어.
안도리스,모두가 열심히 했는데 이제 와서 대회를 무효화한다면... 아쉽지 않을까요?
린드,"좋아, 그럼 너희 말대로 대회 정상 종료하는데 카운트다운 끝날 때 두 명 남았잖아?"
린드,"그로자와 페리, 누가 이긴 거지? 손에 든 스티커 수로 결정하는 거 맞아?"
린드,"아이... 너무 복잡하네, 그냥 재경기 하자."
나레이션,(린드는 아무런 표정 없이 지휘관을 바라본다.)
미슈티,에? 안 돼... 그럼 내가 먼저 지는 걸로 하고 너희들이...
스프링필드,이번 경우는 특수 상황이니 결과에 이의 있는 참가자가 있다면 재경기를 고려하는 게 맞아.
그로자,"필요 없어, 내가 졌어."
나레이션,(그로자가 손을 들어 옷자락의 컬러 프린팅을 모두에게 보인다.)
그로자,마인드맵 기록을 확인했어. 사실 사브리나를 명중시켰을 때 나도 모프의 총알에 맞았는데 그때 눈치채지 못했어. 이건 모프 폭주 전에 발생한 일이야. 따라서 페리의 승리는 의심의 여지가 없어.
샤크리,에? 페리가 이긴 거야?
나레이션,(마침 창고 쪽에서 페리가 모두에게 달려온다.)
페리,...다 치웠어요. 안에 화분 몇 개 깨졌는데 조각들도 다 청소했어요. 다행히 다른 피해는 없었고...
페리,어? 너희들... 왜 다 나를 쳐다보는 거야?
사브리나,페리! 우리가 이겼어!
페리,에? 그런데 나는...
나레이션,(페리가 몸을 돌리자 모두 그 등에 여러 개의 컬러 얼룩이 있는 걸 보게 된다.)
페리,창고에 모프가 정말 많았거든요...
사브리나,괜찮아! 그 모프들은 폭주했으니 무효야! 그렇지? 지휘관?
나레이션,(인형들의 시선 속에 지휘관이 페리 곁으로 걸어간다.)
지휘관,"맞아, 이번 대회의 우승자는 페리야."
페리,후훗...
사브리나,"왜 그래? 멍때리네, 우리 상금 탔어!"
페리,"음, 좀... 너무 의외라서, 전혀, 예상 못 했어, 음——!"
나레이션,(말하며 페리의 눈가가 붉어진다.)
사브리나,왜 또 울어! 몇 년 만에 보니 페리가 울보가 됐네!
사브리나,"울지 마, 우리 상금 받으면 지휘관님께 선물할 수 있어——"
나레이션,(탕 하는 소리와 함께 사브리나가 자기 입을 막는다.)
지휘관,선물? 나한테?
나레이션,"(사브리나가 페리에게 도움을 청하는 눈빛을 보내자, 페리는 코를 킁킁거리며 눈물을 닦는다.)"
페리,"응! 우리가 상금을 노린 건 지휘관님께 선물 사드리려고, 우리의 재회를 기념하기 위해서였어요!"
페리,그러니까 지휘관님 꼭 기다려주세요... 제가 선물 고르고 직접 드릴 때까지!
사브리나,"그, 그렇게 장식적으로 말하니 좀 부끄럽네..."
지휘관,그럼 먼저 너희들의 마음에 감사할게.
페리,이것 말고도... 부탁 하나가 있어요!
지휘관,말해 봐.
페리,네! 사실... 저도 모두에게 감사드리고 싶었어요!
페리,"스프링필드가 이 행사에 초대했을 때 약간 불안했어요... 오랜만에 만나는 분들하고 어색해질까 봐, 새 친구들이랑 안 어울릴까 봐 걱정했죠..."
페리,"그런데 만나고 보니 다들 예전 그대로였어요, 새 친구들도 모두 사랑스럽고 좋은 인형들이었죠!"
페리,"전... 다시 만난 시간을 소중히 여기고, 앞으로의 시간도 기대해요!"
페리,"저... 영원히 좋은 친구로 지내고, 함께 싸우고, 지휘관님을 도우길 바라요!"
페리,제 성의를 표하기 위해... 이틀 동안 모두 대회 준비하느라 제대로 쉬지 못한 것 같아요.
페리,"어차피 엘모호 정비도 끝나지 않았고, 다함께 모인 것도 흔치 않으니 제 상금 일부와 저축금을 합쳐 리조트를 하루 더 빌릴게요! 모두 편히 쉬게..."
사브리나,"나도 낼게! 페리, 내 몫에서 빼~"
사브리나,"내 몫으로 모두에게 특식을 준비하고, 오늘 밤 함께 파티를 열자!"
그로자,"기운차게 하는 차 개발은 미뤄지겠지만, 오늘 밤의 향연은 제게 맡겨주세요."
스프링필드,파티를 연다면 어제 남은 재료로는 좀 부족할 것 같은데...
