나레이션,"오늘은 바람도 세지 않고, 옐로우존에서는 드물게 고요한 밤이라 할 만했다."
나레이션,나는 약속대로 옥상 플랫폼에 도착했다——린드를 처음 '주워온' 곳이기도 하다.
나레이션,"그녀는 조금 떨어진 곳에 서서 등을 돌린 채, 살랑이는 바람에 잔머리가 흩날렸다. 내가 부르려던 순간, 그녀가 몸을 돌렸다."
린드,지휘과안~?
나레이션,——한 시간 전.
나레이션,"화면에는 새로운 메시지가 계속 올라왔고, 글자만 봐도 상대의 불안함이 느껴졌다."
익명 사용자,“불안에 짓눌린 상태에서 우리 상사에게 실수로 고백 비슷한 말을 해버렸는데 어쩌죠!!!”
익명 사용자,"“스스로가 좀 역겨워요…… 상사를 어떻게 대해야 할지 전혀 모르겠어요, 차라리 사직할까요, 전 이 일도, 사람과 어울리는 것도 안 맞아요.”"
나레이션,"이곳은 버려진 BBS로, 글을 남기는 사람은 거의 없다. 하지만 몇 년 전부터 나는 이 익명 사용자를 주목해 왔다."
나레이션,"왜 그 익명 사용자가 같은 사람이라는 걸 알았냐면…… 이 BBS 자체가 이용자가 적어서, 다른 몇 명은 전부 기본 이름이나 평범한 아이디를 쓰니까, “익명 사용자”는 거의 그녀 전용 이름이 됐거든."
나레이션,그리고 이 “익명 사용자”가 린드라는 사실을 나는 이미 몇 년 전에 알아냈다.
사용자317ZZ943B#@00,"상대가 더 민망해서 일거리가 줄어들지도 몰라, 그럼 좋은 거 아니야?"
나레이션,나는 키보드를 두드려 내 계정——기본 아이디——으로 평소처럼 댓글을 남겼다.
익명 사용자,"‘그렇긴 해도, 전 상사에게 진짜 의존하게 된 것 같아요… 지금 거의 금단 증상이 나올 지경이에요.’"
익명 사용자,"‘최악이에요… 원래도 생각이 많았는데, 이제 불안이 두 배가 됐어요.’"
익명 사용자,"‘원래 심야 라디오를 다시 시작하면서 불안장애가 많이 나아졌고, 당분 의존도도 줄었거든요.’"
익명 사용자,‘그런데 자각 없는 그 사람 때문에 지금까지의 노력이 다 물거품이 됐어요!’
익명 사용자,"‘자기도 모르게 많은 사람을 끌어들이더니, 심지어… 저까지 그중 하나가 됐어요.’"
나레이션,린드의 메시지는 기관총처럼 끊임없이 화면을 뛰어다녔다.
사용자317ZZ943B#@00,‘그냥 네 생각을 솔직히 말해 보는 건 어때?’
나레이션,마침 나도 그녀와 얘기하고 싶었다.
