나레이션,"（클루카이는 다시 한 대의 드론을 격추한 뒤 엄폐물로 재빠르게 몸을 피한다. 미치티 쪽의 상황을 간단히 확인한 후, 단호하게 명령을 내린다.）"
클루카이,"미치티, 사격 중지!"
미치티,네? 지금 멈추라고?
클루카이,빨리.
나레이션,"（미치티가 옆의 엄폐물을 넘어가며 의아한 표정으로 총을 거두는 순간, 확성 장치를 통해 전장의 반대편 엄폐물 뒤에서 기운 넘치는 남성의 목소리가 들려온다——）"
??,여기는 루크사트주의 합중국 연맹 오염구역 정비 및 복구 추진부 신소련 대구역 환경 정화 공정 소속 제7환경 정찰 부대 3762소대다. 나는 드미트리 원사다. 너희는 지금 즉시 사격을 중단하길 권고한다!
드미트리,다시 말한다. 여기는 루크사트주의 합중국 연맹 오염구역 정비 및 복구 추진부 신소련 대구역 환경 정화 공정 소속 제7환경 정찰 부대 3762소대다. 나는 드미트리 원사다. 너희는 지금 즉시 사격을 중단하길 권고한다!
나레이션,（미치티가 이미 총을 거둔 것을 확인한 클루카이도 확성 장치를 켠다.）
클루카이,라져.
클루카이,우리 측은 이미 공격 행위를 중단하도록 지시했다.
나레이션,"（클루카이의 답변을 들은 후, 전장 반대편의 포화는 즉시 잦아들었으나 각종 화력은 여전히 준비 태세를 유지하고 있다.）"
드미트리,공격을 개시한 이유를 설명해라. 우리의 상황 판단에 따라 너희가 일부러 군 정규부대를 공격했는지 여부를 확인하겠다.
클루카이,우리는 너희에게 공격 의사가 전혀 없다.
드미트리,하지만 방금 너희가 쏜 총알은 그렇게 말하지 않지.
클루카이,그 점은 설명이 가능하다.
클루카이,"성의를 표하기 위해, 10분 후 현재 전장의 중앙 지점에서 직접 대면하겠다. 우리는 어떤 무장도 지니지 않을 것이다."
드미트리,좋아. 너희는 얌전히 나와라.
나레이션,"（상대는 더 이상 말이 없고, 미치티는 이 시점에 전선에서 물러나 전장 반대편에서 전투 후 정비를 시작하는 무장 부대를 보며 골머리를 앓는다.）"
미치티,설마 루련 사람들이라니.
미치티,이거 골치 아프네… 저 아저씨 꽤 화난 것 같잖아.
클루카이,잠시 후 내가 가서 협상할게. 넌 후방에서 경계를 유지해.
클루카이,"필요하다면, 그때그때 PLAN B를 가동할 수도 있어."
미치티,"…PLAN B? 잠깐, 설마 스위치를 쓴다는 거야? 루련과 붙을 건 이득이 없잖아."
클루카이,"아직 적인지 아군인지 확실치 않으니, 만반의 대비를 해야 해. 모든 위험을 차단해야 한다고. 그래도 우선은 충돌을 피하겠어."
미치티,"알았어… 제발 그냥 오해로 끝났으면 좋겠는데, 저들이랑 얽히는 건 너무 귀찮단 말이야."
