나레이션,(지휘실 안으로 들어온 건 김이 모락모락 나는 잔을 손에 든 그로자였다.)
지휘관,"어어... 그로자, 여긴 웬일이야?"
그로자,"지휘관, 나도 궁금하네. 이렇게 늦은 시간에 네가 왜 여기에 있어? 새벽 2시면 쉬고 있어야 할 시간이잖아."
콜펜,"맞아요, 맞아. 분명히 절대 무적 콜펜의 스페셜한 건강한 생활 서포트 프로그램 MAX Pro를 잘 쓰지 않고 계시는 거예요. 그러니까 쉬지도 않고 이렇게 밤을 새우고 있겠죠!"
그로자,"그런 거야, 지휘관?"
지휘관,어... 처리해야 할 돌발 사건이 몇 개 있을 뿐이야. 그것만 마무리하고 쉬려고 했지.
그로자,그런데 메이링이 등에 업힌 거고?
지휘관,메이링이 좀 취했어... 그건 그렇고 손에 든 건 해장 차인가?
그로자,맞아. 메이링은 괜찮지?
지휘관,보기에는 괜찮은 것 같은데 판단은 콜펜이 알겠지. 콜펜?
콜펜,메이링의 몸은 정상이에요~ 하지만 이렇게 취한 채로 잠을 자면 별로 좋지 않으니까~ 그로자 대장이 딱--맞춰서 오신 거죠!
그로자,"이번 차에는 캡사이신을 안 넣었으니까 메이링도 거부하지 않을 거야. 콜펜, 메이링에게 해장 차 먹이는 것 좀 도와줘."
나레이션,(나와 그로자는 메이링을 일으켰다. 콜펜은 해장 차를 한 스푼 떠서 호호 분 뒤 메이링의 입가에 가져다 댔다.)
나레이션,(메이링이 차를 조금씩 받아먹고는 느릿느릿 눈을 떴다.)
메이링,음...
메이링,"콜펜, 대장, 지휘관님... 다들..."
콜펜,"음~? 메이링, 기분은 좀 어때요?"
메이링,"긴... 긴 꿈을 꾼 것 같아요... 어... 머리가 아프고 등도, 너무 아프고..."
콜펜,"메이링, 당직을 하다가 넘어지는 바람에 컨트롤 타워에 부딪혀서 등이 아픈 거예요. 이제 가서 푹 쉬어요~"
메이링,"콜펜, 고, 고마워요... 다들... 고마워요..."
그로자,"그래. 메이링, 이거 다 마신 다음에 쉬러 가도록 해."
메이링,"대장, 고, 고마워요..."
콜펜,아무래도 잠든 것 같네요~
지휘관,"어... 이제는 다시 안 깨어날 것 같은데, 그럼... 메이링을 숙소로 데려다--"
나레이션,(내가 말을 마치기도 전에 컨트롤 타워에서 경보가 울리기 시작했다.)
지휘관,와아!
지휘관,메이링이 깨지 않아서 다행이야. 두 사람은 메이링을 데려다 주고 가서 쉬도록 해. 당직은 내가 마저 서도록 하지.
그로자,"지휘관, 시간이 늦었어. 당직 업무는 내게 맡기고 너도 메이링이랑 돌아가서 쉬어."
콜펜,저한테 맡기셔도 돼요~!
지휘관,어... 괜찮아. 아직 돌발 사건들을 다 처리하지 못해서 당직은 겸사겸사하면 돼.
그로자,하지만...
지휘관,"자, 얼른 메이링을 데려다 줘. 졸리면 둘을 부르도록 하지."
나레이션,"(그로자와 콜펜이 메이링을 데리고 떠났고, 나는 '조건'을 작성한 종이를 꺼내본다.)"
지휘관,음... 메이링이 정말 피곤한가 보군. 그런 거라면...
나레이션,(나는 종이의 글자가 없는 부분을 찢어내 빠르게 글을 썼다.)
지휘관,이렇게 해야지.
나레이션,(쪽지를 갈무리한 후 하품을 한 나는 휴대용 단말을 꺼내 아직 완료하지 못한 작업을 마저 처리했다.)
