모신나강,미안해!
나레이션,(W12 구역 치안 관리 부서 입구에서 모신나강이 두 손을 모았다. 고개를 숙이고 있으면서도 한쪽 눈으로 몰래 나강의 반응을 살폈다.)
나레이션,(나강이 두 손을 허리에 얹고 씩씩거렸다.)
나강,흥!
모신나강,"나강 M1895, 화났...어?|내가 일부러 그런 게 아니라 상황이 그랬잖아... 그치?"
나강,...나강이라고 부르게. 지금은 다들 나를 그렇게 부르니.
나강,"흥, 아무리 모르는 사람이라도 그렇게 들어올리는 건 예의가 아닐세!|게다가 후배 앞에서..."
스테츠킨,선배가 입막음 비용을 지불한다면 이 기억을 완전히 지워버릴 수 있어요.
나강,그게 중요한 게냐?!
나강,벌써 시간이 이렇게 되다니... 지금 돌아가도 신분 인증 기기 두 대를 후방지원부가 퇴근하기 전까지 가져갈 수가 없어.
모신나강,"아, 그건 걱정 마."
모신나강,스테츠킨이 네가 녹취록을 작성할 때 나에게 상황을 알려줘서 그쪽에게 말해뒀으니 30분은 더 기다릴 거야.
모신나강,지금 출발할까? 바래다 줄게.
나강,오오! 그러면 되겠군.
나레이션,(낙담했던 나강이 곧 활기를 되찾았다.)
나강,"고맙네, 모신나강."
나레이션,(그녀가 모신나강의 손을 잡고 스테츠킨을 이끌며 목적지를 향해 출발했다.)
나레이션,(모신나강과 스테츠킨이 나강의 힘에 의해 끌려갔다.)
모신나강,언니한테 고맙긴 뭘. 너희가 통제 불능의 로봇청소기를 멈춰줘서 내가 오히려 고맙지.|로봇 청소기는 테스트를 위해 기술부로 보내졌으니 곧 결과가 나올 거야.
나강,내가 당연히 할 일이었어.
나강,이 도시를 지키기로 결정한 이상 이런 일은 묵과할 수 없네.|게다가 후배를 데리고 나온 건데 선배로서 긍정적인 이미지를 심어줘야지.
나강,"그런데 모신나강, 지금 아주 위풍당당해 보이는데 무슨 킹왕짱이라도 된 겐가?"
모신나강,킹왕짱?
스테츠킨,"나강 선배, '대장'을 말하고 싶은 거죠?"
스테츠킨,"선배, 젊은이들의 유행을 따라가고 싶은 심정은 이해하지만 그 단어는 그렇게 쓰이지 않아요."
나강,아... 그렇군...
나강,어쨌든 그 뜻이야! 너희 젊은이들도 가끔은 어르신을 이해해 줘야 하지 않겠나!
모신나강,난 지금 치안 순찰 소대의 소대장이야. 별로 중요한 인물은 아니야.
