나레이션,"(수영장 근처에서의 대치는 계속되었고, 안도리스는 미리 설치한 엄폐물을 이용해 마키아토의 방어선을 뚫으려 시도했다.)"
나레이션,(이때 경기 종료까지 약 1시간 남은 상태였다.)
마키아토,소용없어.
안도리스,그래도 노력은 해봐야죠.
마키아토,그렇게 우승하고 싶어?
안도리스,마키아토 씨가 더 그렇지 않나요?
안도리스,제 생각엔——마키아토 씨의 승리 욕구가 훨씬 강렬한 것 같아요.
마키아토,...흥.
나레이션,(시간이 흐르며 마키아토는 경기장 내 물품 배치 의도를 점차 파악해냈다.)
마키아토,그만 숨어다녀. 네 배치 의도는 대충 파악했어.
마키아토,네가 내게 맞는 건 시간문제야.
안도리스,알고 있어요?
마키아토,그럼 왜 계속 숨어다녀?
안도리스,적 정보에 기반해 다양한 대응 시나리오를 설정해 전장 데이터 처리 부담을 줄이고 다운 위험을 감소시키는 것——이게 제가 404에서 배운 중요한 지식이에요.
안도리스,방금 미슈티와 함께 싸울 때 마키아토 씨의 전투 방식을 관찰했어요. 시나리오 작성이 좀 늦었지만 지금이 검증할 때죠.
안도리스,이런 좋은 기회를 놓치지 않을 거예요~
마키아토,——이론과 실전은 별개야.
나레이션,(작동 중인 수영장 청소기를 재빨리 피한 마키아토는 안도리스를 수영장 가장자리로 몰아붙였다.)
나레이션,(두 사람 옆 벽에는 여러 개의 장식등이 꺼진 상태로 있었다.)
안도리스,마키아토 씨의 반응 속도가 예상보다 빨랐고 동작도 더 유연하네요. 데이터를 수정해야겠어요.
마키아토,"흥, 나도 일단 칭찬해 줄게."
마키아토,미리 경기장을 준비했지만 다운되지 않고 지금까지 싸운 건 꽤 훌륭해.
마키아토,하지만 승리는 내 것이 될 거야.
안도리스,마키아토 씨——제게 어떤 부분이 더 발전해야 한다고 보세요?
마키아토,"사격 정확도, 그리고 시나리오 적용 우선순위."
마키아토,많은 시나리오를 준비한 건 알겠지만 전장에서는 세밀한 선택을 할 시간이 없어...
마키아토,기다려어...
나레이션,(자신의 어떤 말에 깨달은 듯 마키아토는 잠시 생각에 잠겼다.)
나레이션,(안도리스가 눈을 깜빡였다.)
안도리스,마키아토 씨 말씀이 맞아요.
나레이션,(말이 끝나자마자 벽의 장식등이 고속으로 깜빡이기 시작했다.)
나레이션,(예상치 못한 상황에 마키아토는 한 발자국 뒤로 물러섰다.)
나레이션,(안도리스의 손가락은 이미 방아쇠에 올라가 있었다——)
마키아토,——너!
나레이션,(마키아토는 자세를 조정할 시간이 없었다.)
나레이션,(그러나 그녀는 축적된 전투 경험을 바탕으로 최선의 대응을 했다.)
나레이션,(탕.)
나레이션,(두 사람의 총성이 겹치며 총알이 거의 동시에 상대방을 맞췄다.)
안도리스,어머.
마키아토,......
안도리스,타이밍 포착이 아직 부정확했고 마키아토 씨의 능력을 과소평가했네요...
마키아토,"...아니, 이번엔 네 판단이 정확했어."
마키아토,내가...
나레이션,(마키아토의 얼굴에 드물게 억울한 표정이 떠올랐다.)
마키아토,내가 여기서 곧 나올 걸 어떻게 알고 미리 배치했어?
안도리스,추측이에요.
마키아토,"대답이 너무 빠른데, 미리 준비한 답변인가?"
마키아토,만약 내가 계속 안 나왔다면...
마키아토,"...잠깐, 방금 그자가 말했지——네 부탁으로 미슈티를 안전 구역에 데려다 준다고..."
마키아토,설마 그자가——
안도리스,"호호, 마키아토 씨는 역시 대장님 말씀대로 상대하기 까다로운 인형이네요."
마키아토,…
마키아토,"저 바보... 바보, 바보야! 어떻게... 어떻게 저렇게 경계심이 없을 수가!"
마키아토,지금 당장 안전 구역으로 갈 거야! 그자를 찾아가서 따져 물어야겠어!
나레이션,(화가 머리끝까지 난 마키아토는 큰 걸음으로 자리를 떠났다.)
안도리스,이제야 미슈티의 말을 조금 이해하겠네요... 마키아토 씨는 정말 대장님과 비슷해요. 지휘관 관련 일만 있으면 침착함을 유지하기 힘들어하죠.
안도리스,음... 미슈티도 지휘관이 안전 구역에 데려다 줬을 테니 저도 그쪽으로 가서 합류할게요.
나레이션,(두 사람은 앞뒤로 안전 구역을 향해 걸어갔다.)
