나레이션,（一阵脚步声过后，莱娅来到后院。）
나레이션,（阴影中，一名女性已被缴械，双手举起站在墙边，背对着3名人形。）
나레이션,（莱娅认清对方身份后，眼睛眯了起来。）
리바,虽然想说好久不见……但这个时间，这个地点……|出发之前，我可没收到过关于你会来这里的任何情报哦。
로벨라,是国安局让你来这里的吗？
??,……我是以个人名义行动的，我，以及忤逆，现在和国安局，没有关系。
??,（莱娅稍稍抬头，目光紧盯靠墙的女性，没有松开枪。）
리바,那么，能不能请你简单说明一下你来这里的目的？
리바,安洁莉娅所属，忤逆小队成员，<b>AN-94</b>。
리바,（没有回答莱娅的问题，AN-94慢慢转过身。）
AN-94,那你先告诉我，你们是来做什么的？
리바,交换情报的前提是互相信任，而现在，是我在单方面询问你。
AN-94,……
리바,安洁莉娅——你们的前任指挥官没有出现……也不可能出现。
리바,况且据我所知，“忤逆”的编制已经不在了。|既然你还自称隶属“忤逆”，为什么只有你，以个人名义单独行动，其他人形呢？
리바,而且，在我方情报部门没有获得任何消息的前提下，你和我们一起出现在了这个偏远的旧别墅……|我可不相信这是巧合。
로벨라,AN-94，你是在执行什么特别任务吗？
로벨라,我们现在情况比较特殊，你出现得太突然了……|如果有什么特殊情况，和我们说明一下好吗？
리바,是呢~洛贝拉说得没错。
리바,还有哦，已经浪费了很多时间了，能不能请你在1分钟内给我答复呢？
AN-94,……忤逆的事，你们都知道。
리바,如果你是指65年前后的那些事，我确实知道一些。
리바,但在之后的差不多十年里，发生了什么，我并不清楚。
리바,现在，我在意的是，如果你不是通过国安局获得的消息——那是从哪里？
나레이션,（看着警惕的莱娅和有些不知所措的洛贝拉，AN-94看了看对准自己的枪口，放弃地叹了口气。）
AN-94,如果你是在怀疑有情报泄露，怀疑你们那里有内鬼，那可以放心了。
AN-94,脱离国安局的这些年，我一直利用后门……一些我还在那里工作的时候埋下的后门，监控国安局的部分消息往来。而就在前几日，我捕捉到一个可疑的信号……
로벨라,可疑的信号？
AN-94,嗯，信号来源微弱，发送的内容也十分混乱，无法解读。
로벨라,是全新的加密方式？
AN-94,不清楚，但这也许正是我要找的。我依据信号来源反向追踪，确定了信号的发源地，也就是这里。
리바,뭘 찾는 거야?
AN-94,……现阶段，还不能告诉你们。
리바,这样啊。
로벨라,……莱娅……
AN-94,我能说的，就这些。|之后，要怎么处置我，随你们吧。
나레이션,（AN-94再次将视线转回墙面，安静地闭上眼睛。）
리바,……真是遗憾。
리바,虽然不知道AN-94在隐瞒什么……但是我们的任务已经迷雾重重、如履薄冰，不能再增加一丝一毫的风险。
나레이션,（莱娅耸耸肩，走向AN-94。）
로벨라,리바!
리바,……
나레이션,（莱娅向洛贝拉眨眨眼睛，无声地比了一个嘘的手势。）
나레이션,（洛贝拉显得有些犹豫，但在和索普互相看了一眼后，两人都握紧了配枪。）
나레이션,（夜色下，漆黑的枪管泛着冷光。）
리바,그래서...
나레이션,（莱娅握住了AN-94举起的右手。）
리바,来合作吧，既然AN-94的线索也指向这里，恐怕……这就不是栋简单的旧别墅了。|我们小队正好暂时有名队员缺席，你临时补位如何？
AN-94,…………你不怀疑我？
리바,怀疑。但基于65年及以前，“忤逆小队”所做的事情，我对从属于“忤逆小队”的你，还算是有些信任。
리바,这个世界能变成今天这样……嗯……虽然今天还是有很多问题要解决……|我们也还是需要向你们说声谢谢。
리바,基于你描述的情况，我判断，大概率，我们不会是敌人。|AN-94你觉得呢？
AN-94,응.
리바,诶？这么痛快就答应了？
AN-94,我不想承担无意义的消耗，我的任务与你们无关，也就不是敌人。
AN-94,既然都要探索这里，合作也无妨。
리바,那就太好了，能够遇到老战友，我也不希望动手。
리바,嗯~现在能好好打声招呼了吧？
리바,好久不见，AN-94。
AN-94,好久不见，莱娅、洛贝拉，还有……
나레이션,（AN-94用询问的目光看着索普。）
소프,是索普哦！
AN-94,嗯，索普。
AN-94,另外，不要再用AN-94这个代号称呼我 了……|我现在的名字，是“埃芙”。
