나레이션,"(비정상적으로 거대한 파도를 이용해, 미슈티 일행은 갑자기 나타난 로봇들을 물리쳤지만, 파도에 휩쓸려 열대우림으로 떠내려갔다.)"
토로로,이 근처가 구조 요청자가 보낸 좌표야.
샤크리,어머? 토로로랑 다른 애들도 있네! 너희가 왜 여기에 있어?
토로로,"샤크리? 구조 신호, 네가 보낸 거야?"
샤크리,"구조 신호? 샤크리는 모르는데. 샤크리는 이 근처를 순찰하다가, 방금 이상한 로봇들을 잔뜩 발견했어."
미슈티,너도 섬에 임무 수행하러 온 거야?
샤크리,응? 그런가? 아마도.
샤크리,"지휘관에게 더욱 빛나는 샤크리를 보여주기 위해서, 어떤 무대든 최고의 타이밍에 등장할게♥"
토로로,"네가 보낸 신호가 아니라면, 아까 그 구조 요청은..."
린드,"뭐야, 한참을 걸어왔는데 아무것도 없잖아. 아... 못 참겠다, 좀 쉬어야겠어..."
나레이션,(열대우림은 온통 풀과 나무로 뒤덮여 있었다. 린드는 근처에서 겨우 매끄러운 돌멩이를 하나 찾아 급하게 앉아 쉬었다.)
???,야옹! 야옹—!
린드,돌멩이가... 돌멩이가 움직여!
미슈티,그건 돌멩이가 아닌 것 같은데... 어디 보자...
나레이션,(린드가 돌멩이로 착각한 물체는 어떤 생물 같았다. 몸의 절반이 진흙 구덩이에 파묻혀 움직이지 못하고 있었다.)
나레이션,(미슈티가 그것을 잡아 꺼내 주었다.)
???,냐!
토로로,고양이 같은데. 이 야옹 소리가 우리가 라디오에서 들었던 그 소리야.
린드,이게 고양이라고? 이 물건... 생물이야?
나레이션,('고양이'는 털을 핥아 몸에 묻은 흙을 털어냈다. 모두는 그것이 고양이 모습을 한 살아있는 인형이라는 사실에 놀랐다.)
???,"어머, 구해줘서 고맙다옹. 내 이름은 카리냥, 이 쿨쿨잠 섬의 주민이다옹."
미슈티,쿨쿨잠 섬? 죽은 자들의 섬 아니었어?
카리냥,너희가 모르는 게 있다옹. 쿨쿨잠 섬이 이곳의 원래 이름이다옹.
카리냥,"우리 섬은 원래 평화로운 곳이었는데, 어느 날 갑자기 섬의 로봇들이 통제를 잃고 멋대로 해수욕장을 짓기 시작했다옹."
카리냥,"걔들은 사방에서 공사를 벌여서 모두의 잠을 방해할 뿐만 아니라, 섬 주민들을 공격해서 나와 내 친구들을 여기저기 가둬버렸다옹!"
카리냥,"섬 이름도 '죽은 자들의 섬'으로 바꿔버렸지. 다행히 방금 내가 '카리냥의 해변 라디오'로 너희에게 구조 요청을 보내서, 이제 겨우 풀려났다옹."
린드,"카리냥? 라디오? 잠깐, 그 이름 진심이야?"
카리냥,"뭐 문제 있냐옹? 내 이름은 카리냥, 내 라디오는 '카리냥의 해변 라디오'다옹."
토로로,"이름이 카리나 씨랑 비슷한데, 우연이야?"
카리냥,"폭주한 로봇들이 이 아름다운 섬을 계속 파괴하는 걸 막으려면, 먼저 다른 갇힌 주민들을 구해야 한다옹. 부탁이다옹, 우리 좀 도와달라옹."
미슈티,죽은 자들의 섬에 폭주한 로봇이라... 음... 점점 더 좀비 게임 같아지네.
미슈티,로봇들을 막으면 공사 소음도 멈추겠지. 그럼 푹 잘 수 있겠네...
샤크리,샤크리도 도울 수 있어. 관객들과 소통하는 것도 아이돌 일의 일부니까.
카리냥,고맙다옹! 착한 인형들아!
샤크리,"그 전에, 샤크리는 공연 의상으로 갈아입고 싶어. 아까 파도 때문에 옷이 다 젖었는데, 이대로 관객 앞에 설 순 없지."
카리냥,해변으로 가자. 저쪽에 해수욕장 손님들을 위해 준비된 옷이 있어.
린드,"단 거랑 빙수, 밀크셰이크 같은 것도 좀 있으면 좋겠고."
