카리냥,"어머나, 주민들을 다 구해줬네. 어떻게 감사를 표해야 할지 모르겠다옹."
카리냥,"하지만 괜찮다면, 마지막 어려움도 해결해 줬으면 한다옹. 폭주한 로봇들의 우두머리가 저 앞의 성 안에 있다옹."
샤크리,성이잖아! 샤크리의 분위기랑 딱 맞지 않아?
미슈티,"그런 성이 아닐걸. 좀비 게임의 클리셰대로라면, 아마 생화학 실험으로 개조된 흉악한 좀비가 숨어있는 음침한 고성이겠지."
미슈티,"좀 기대되네... 어쨌든 내 꿈인데, 과연 어떤 최종 보스가 나올까?"
샤크리,"슬슬 날이 밝는 것 같네. 미슈티, 일어날 생각 없어?"
미슈티,"당연히 더 자야지. 아침 되면 클루카이가 새벽 훈련에 끌고 갈 텐데, 지금 많이 자둬야 해..."
미슈티,"여긴 억지로 일 시키는 사람도 없고, 게임처럼 로봇이랑 싸울 수도 있고... 최종 보스 잡고 나면 해변에 가서 편하게 눕고 싶다..."
???,너희·드디어·왔구나. 나는·흉악한·기계·좀비다.
미슈티,최종 보스가... 고작 이거야? 실망인데...
나레이션,"(성 앞을 가로막고 있는 것은, 인형들이 훈련 때 수없이 봤던 기계 인형이었다.)"
샤크리,이거 최근에 표적기 테스트 상대 아니야? 맨날 맞으니까 깽판 치러 온 건 아니겠지?
해변의 마스터,맞는·것은·좋은·일이다. 나는·맞는·걸·좋아한다. 맞는·것을·사랑한다. 오히려·맞는·것이·존재의의다.
나레이션,(해변의 마스터는 딱딱한 로봇 말투로 전투 선언을 했다.)
해변의 마스터,"하지만, 이 섬에서·사람들은·인형을·안고·자는·것을·더·좋아하고, 우리를·때리러·오지·않는다."
미슈티,"여긴 꿈속이니까, 잘 자는 게 최우선이거든..."
미슈티,"그래도, 겸사겸사 좀비 잡는 것도 재밌으니까 우리가 왔지."
해변의 마스터,네 말이 맞다. 이것이 바로·나의·계획이다!
해변의 마스터,"인형·주민들을, 잡아들인다! 그리고·섬을·'죽은 자들의 해수욕장'으로·만들고, 파도와·공사·소음으로·사람들이·잠들지·못하게·한다."
해변의 마스터,"이 모든 것은, 너희가·나를·때리러·오게·하기·위함이다!"
샤크리,"맞는 게 목적이라니, 샤크리는 이렇게 이상한 관객은 처음 봐."
미슈티,"이것도 마인드맵의 잉여 정보겠지. 우리가 항상 기계 인형으로 훈련하니까, 걔가 맞는 걸 좋아한다는 인상이 생긴 거야..."
카리냥,너희들 뭔가 이상한 얘기를 하는 것 같다옹.
카리냥,"미슈티 씨, 샤크리 씨, 이 폭주한 기계를 없애고 섬에 평화를 가져다달라옹!"
