나레이션,"（우르릉 소리와 함께, 오래된 건물을 임시 개조한 간이 요새가 심하게 흔들리고, 노출된 구부러진 철근 구조물이 비명을 질렀다.）"
나레이션,"（연기와 먼지 때문에 엎드린 병사들이 어쩔 수 없이 계속 기침을 했고, 벽 구멍을 통해 아무렇게나 몇 발을 쏜 젊은 병사가 빠르게 몸을 피하고 돌아와, 연기 속에 검게 그을린 얼굴을 세게 닦으며 원래의 모습을 드러냈다.）"
나레이션,（젊은 드미트리가 크게 헐떡이고 있었다.）
드미트리,"이봐, 정신 차려! 조금만 더 버티면 지원군이 도착할 거야!"
신소련 병사,"하지만 드미, 우리의 탄약이 많이 남지 않았어…… 적군의 다음 화력이 아마——"
나레이션,"（말을 다 끝내기도 전에, 요새 밖에서 다시 총성과 폭발 소리가 들려왔고, 드미트리와 대화 중이던 병사가 급히 다시 엎드렸다.）"
드미트리,"쩝, 이런 저런 생각하지 마, 대장이 말했잖아, 전장에서 가장 금기시되는 건 비관주의라고, 그건 우리를 더 빨리 죽게 할 뿐이야."
신소련 병사,하지만... 대장님 자신도...
나레이션,"（병사가 어두운 구석을 쳐다보았다——키 큰 남자가 거기에 기대어 있었고, 그의 손상된 이마에서 어두운 붉은 액체가 흐르고 있었다.）"
나레이션,"（액체가 이미 응고되기 시작했지만, 응고되기 전에 이미 그의 몸 대부분을 흠뻑 적셨다.）"
나레이션,"（그의 눈은 약간 열려 있었지만, 눈빛에는 이미 생동감이 사라져 있었다.）"
나레이션,"（그는 새벽의 급습에서 죽었고, 그때 망원경을 들고 있던 그는 아마도 멀리 지원군의 모습이 나타났는지 보고 싶었을 것이다.）"
나레이션,"（그리고 그 안개가 걷히는 순간, 희망을 찾던 사람은 내일로 향하는 대문 앞에 쓰러졌다.）"
신소련 병사,"드미, 나 엄마가 그리워... 그녀는 내가 군대에 가는 걸 항상 원하지 않았어... 이번이 내가 전장에 간 첫 번째인데, 내가 승리할 줄 알았어... 그런데... 출발하기 전에 그녀가 말하길, 고향의 소 한 마리가 며칠 전에 도난당했다고... 그건 우리 집 마지막 소였어..."
나레이션,"（아마도 두려움 때문일지도 몰라, 젊은 병사의 말이 혼란스러워지고, 총을 쥔 손이 계속 떨렸다. 한때 사람들에게 용기를 주던 무기가, 지금은 생명 없는 고철덩어리에 불과했다.）"
드미트리,………………쩝.
나레이션,"（드미트리가 초조하게 그를 바라보며, 이어서 다른 살아남은 병사들을 바라보았지만, 그들 대부분도 드미트리를 절망적인 눈빛으로만 쳐다보았다.）"
나레이션,（밖에는 끝없는 전쟁의 불길과 짙은 연기가 사람의 폐를 자극할 정도로 짙었다.）
나레이션,"（그들은 여기서 일주일 동안 버텨왔지만, 지원군은 아직 오지 않았다. 계속 살아남는 것에 대해 그들은 더 이상 어떤 희망도 가지고 있지 않았다.）"
???,"그럼 너는 그녀에게 서둘러 새 소를 한 마리 더 사라고 해야 해, 너의 상금을 사용해서."
신소련 병사,……니콜라이?
나레이션,"（비록 같은 정도로 흉하게 보였지만, 니콜라이라는 이름의 병사는 화력이 약해지는 틈을 타 몸을 낮추고 빠르게 벽 가장자리의 중기관총 뒤로 다가갔으며, 옆 상자에서 탄환 체인을 능숙하게 꺼냈다.）"
니콜라스,너희들 밖에서 총소리 들었니?
나레이션,"（탄환 체인에 풀린 몇 발의 탄환을 하나씩 고정시키고, 탄환 체인이 그의 손에서 안정적으로 기관총에 장착되었다. 그는 다시 한번 기관총의 상태를 확인했다.）"
나레이션,（아무도 대답하지 않았다.）
나레이션,"（연속적으로 폭발음이 들리고, 머리 위로 폭격기가 윙윙거리며 지나가고, 방공 경보는 귓가를 찢을 듯 울려 퍼졌다. 그에 비해 밀집된 총소리는 얇고 약해 보였다.）"
니콜라스,"그것들은 전우들의 목소리야, 신소련이 앞으로 나아가는 목소리야."
니콜라스,"신소련은 여기에서 멈추지 않을 거야, 나도 그렇지 않을 거야."
니콜라스,"우리 뒤에는 신소련의 땅이 있어, 그것이 물러서지 않으면 나도 물러서지 않아."
나레이션,"（니콜라이의 음성은 크지 않았지만, 매우 단호하게, 한 마디 한 마디 요새의 우울한 안개를 걷어냈다.）"
나레이션,"（탄환을 교체하는 사이, 그는 몸에 걸린 소총을 내려놓고 드미트리에게 던졌다.）"
드미트리,이게 뭐야? 나 총 있어.
니콜라스,"이건 아버지가 내게 주신 총이야, 너희들이 받은 것보다 성능이 더 좋아. 이걸 써."
드미트리,"허, 정말 좋은 녀석이네! 너희 아빠는 대단하네, 이런 총형을 구할 수 있다니."
니콜라스,네.
니콜라스,"남는 건 나중에 말하고, 적군의 다음 공격이 시작될 거야."
나레이션,"（손에 든 총을 들여다본 드미트리는 머리를 흔들고, 다시 정신을 차리고 다른 전우들에게 돌아섰다.）"
드미트리,모두 듣고 있어!
드미트리,"대장님도 전에 말했잖아, 지원군이 이미 도착 중이야, 조금만 버티면 내일이 우리의 날이야!"
드미트리,"서둘러 모두 자신의 총을 확실히 잡아! 그들이 공격하지 않으면, 우리는 계속 버틸 수 있어!"
나레이션,"（두 사람의 지도 하에, 젊은 병사들이 다시 한번 정신을 차리고 새로운 방어 반격을 시작했다.）"
드미트리,잘했어!
드미트리,"우리의 군배지는 메달과 함께 몸에 걸고, 억울하게 공동묘지에 묻히는 게 아니야!"
