페이,이 시생물... 정말... 끝도 없네!
페이,"젠장, 젠장 젠장 젠장... 내 길 막지 마!"
페이,바로 앞인데!
나레이션,"(대연과 페이는 당황하여 도시 밖으로 달아나는 인파를 거슬러 앞으로 나아가, 시생물로 가득한 거리에서 힘겹게 길을 뚫었다.)"
나레이션,"(하지만 그녀들이 나아가는 방향을 따라, 시생물은 점점 더 많아졌다―― 곧 그녀들은, 이 시생물들이 바로 헬레나를 감싼 그 빛의 구체 방향에서 몰려오고 있다는 것을 발견했다.)"
대연,시생물의 근원이... 저쪽이라니...
대연,아무래도 사태가 우리가 생각했던 것보다 더 심각한 것 같아...
페이,"르비우 같은 화이트존 도시가, 어쩌다 이 지경이 됐지..."
페이,루련 전체에 책임질 사람이 하나도 없는 거야!
대연,"강우, 좌표 지점에 도착했어?"
강우,도착했어!
대연,저쪽 상황 보여?
강우,"땅속에서 식물이 많이 자라나서, 땅에 균열이 생겼어..."
강우,시생물도 그 균열에서 나왔어!
대연,땅속?
강우,맞아...
강우,"르비우 지하에 이런 게 숨겨져 있었다니... 아마 저 관리자들이 와도, 깜짝 놀랄 거야..."
대연,......
대연,"참, 헬레나 쪽은?"
대연,그녀에게 접근할 방법은 없을까?
강우,"안 돼. 방금 내가 스캔한 결과로 봐서는, 그 빛의 구체에 엄청난 에너지가 모여 있는 것 같아. 섣불리 접근하면, 무슨 일이 일어날지 몰라..."
강우,"그리고 그 높이라면, 아마 헬리콥터만 접근할 수 있을 거야!"
대연,헬리콥터라...
대연,"조휘, 센타우레이시 쪽에서 방법 좀 찾아봐."
조휘,"화이트존으로 날아가려면, 아마 요격당할 위험이 있을 거야."
조휘,"대연, 구체적으로 어떻게 할지는, 네가 결정해."
대연,"이런 때에, 그런 거 신경 쓸 겨를 없어."
대연,"게다가 지금 르비우는 혼란스러워서, 많은 귀족들이 철수하려 하고 있으니, 군도 아마 '민간용' 헬리콥터 한 대에 신경 쓸 겨를이 없을 거야."
조휘,"알았어. 댄들라이 씨한테 연락해서, 레이더에서 헬리콥터를 일반 민간 신호로 위장하게 해달라고 할게."
조휘,그래도...
조휘,잠깐... 이 소리는...!
대연,왜 그러니?
조휘,근처의 몇몇 군용 공항에서... 갑자기 군용 헬리콥터 몇 대가 이륙했어!
조휘,"방향을 보니, 르비우 쪽으로 가는 것 같아!"
페이,군용 헬리콥터?
페이,설마 군이 이걸로 시생물들을 상대하려는 건가?
대연,"아니, 아마 그렇게 간단하지 않을 거야..."
대연,"단순히 시생물을 상대하는 거라면, 몇몇 특수 작전 부대만으로도 해결할 수 있어..."
대연,"앞으로 무슨 일이 일어날지 모르니, 미리 준비하는 게 좋겠어."
대연,"계절풍소대 전원, 지금 즉시 최고 수준 전투 모드로 돌입한다. 조휘가 헬리콥터를 화이트존으로 몰고 가는 것 외에, 나머지 인원은 원래 계획대로 실행하여, 지휘관과 모두의 철수 경로를 확보한다."
대연,"나와 페이는 샛길로 균열에 접근하고, 강우는 어떻게든 차를 몰고 큰길로 돌아와, 좌표 지점에 최대한 가까이 와."
강우,응!
대연,비록 임무가 어렵지만... 그래도 모두 부탁할게!
페이,"헤, 내가 지휘관이랑 모두를 위해, 피의 길을 뚫어주지!"
