나레이션,"（텅 빈 공장 안, 몇 개의 그림자가 조용히 사람 없는 구석으로 숨어들었다.）"
니키타,"여기는 니키타, 샤웨이 대장님 호출. 공장 서쪽 수비 지점 A에 도착했습니다. 지시 바랍니다."
대장,"니키……A 지점은 공장의 안전 출구 중 하나야, 반드시……지켜야 해, 용의자가 도주하지 못하게."
나레이션,"（대장의 말은 전류 소리에 몇 글자를 잃어버렸고, 불안정하게 들렸다.）"
니키타,알았어.
나레이션,"（니키타는 손짓을 했고, 다른 치안대원들은 빠르게 반응해 공장의 각각의 그림자 속으로 흩어졌다.）"
나레이션,"（자신이 담당한 구역을 감시하며, 니키타는 라디오 볼륨을 최대로 높이고 전술 헤드셋이 잡아내는 다양한 잡음을 주의 깊게 구별했다.）"
나레이션,（지지직……지지직……지지직!）
니키타,쉬이……
나레이션,（이상한 전류가 잠시 니키타의 통신을 방해했다.）
흐릿한 목소리,제……돌격……요청……지원……
니키타,"여기는 순찰 근무처 제2지대, 니키타, 식별 코드 040901D, 수신 확인 바랍니다."
흐릿한 목소리,여기는……제3돌격 소대……창고 구역에서 공격 받고 있습니다……지원 요청……아아아아——
나레이션,（물건이 떨어지며 부딪히는 소리가 총성과 비명을 한순간에 멀리 끌어냈다.）
나레이션,"（니키타는 몇 번 호출해도 응답이 없자, 빠르게 팀 내 통신으로 전환했다.）"
니키타,"여기는 니키타, 샤웨이 대장님 호출. 제3돌격 소대의 지원 요청을 받았습니다. 응답할까요?"
치안대원 A,"……통신 장애인 것 같아요, 샤웨이 대장님과 연결이 안 돼요."
치안대원 A,게다가 어디서 온 지원 요청이죠? 제쪽에서는 받지 못했어요.
니키타,다른 주파수에서 끼어든 것 같아요.
나레이션,"（통신 속에서 계속해서 흐릿한 총성이 들려오자, 니키타는 잠시 생각에 잠겼다.）"
니키타,너희는 여기에 남아있어. 내가 상황을 살펴보고 올게.
치안대원 A,"잠깐만, 니키타——"
니키타,금방 다녀올게.
