미슈티,우와~ 여긴 완전 천국이야!
미슈티,"이 섬은 대체 뭐야, 정말... 너무 편안해."
미슈티,"아, 관광 안내판 같은 게 있네, 어디 보자..."
나레이션,(미슈티는 해변에 서서 낡은 안내판을 읽었다.)
나레이션,"(이곳의 풍경은 열대 섬 같았다. 푸른 하늘은 끝없이 펼쳐져 있었고, 붕괴 복사능이나 오염의 흔적도 보이지 않았다.)"
나레이션,"(파도가 밀려드는 해변에는 야자수와 파라솔이 그림자를 드리우고, 물결의 흐름에 따라 조용히 흔들리고 있었다.)"
미슈티,"""죽은 자들의 섬에 스릴 넘치는 해수욕장을 조성 중..."""
미슈티,죽은 자? 좀비 말인가... 이 섬 분위기랑은 좀 안 어울리는데...
미슈티,피비린내 나는 요소를 좀 더 넣는 것도 괜찮겠어. 붕대라든가... 주사기 같은 거...
미슈티,"에휴... 아무렴 어때, 이렇게 편한 의자도 있는데. 일단 한숨 자야겠어..."
나레이션,(햇살 아래의 의자는 따뜻하고 부드러웠다. 눕자마자 미슈티의 의식은 파도 소리의 리듬을 따라 꿈속으로 빠져들었다.)
나레이션,"(그녀는 몽롱한 상태로 섬에 임무를 수행하러 왔던 과정을 떠올렸다. 클루카이가 동행하지 않아서, 미슈티는 언제 어디서든 드러누워 잘 수 있었다.)"
미슈티,Zzzzz……으음……!
나레이션,(갑자기 강렬한 진동과 함께 공사 소음이 들려오자 그녀의 자는 얼굴이 일그러졌다.)
토로로,미슈티...
미슈티,"으... 시끄러워, 좀 더 잘래... Zzzzz..."
토로로,"어서 일어나, 미슈티. 그만 자. 이상한 소리가 들려."
미슈티,응? 이상한 소리...? 아까 그 소음 말이야? 시끄러워서 제대로 잘 수가 없네...
토로로,"그거 말고, 다른 소리가 들렸어. 비명 소리야. 구조 요청 같아."
미슈티,"아... 린드가 내는 소리 아니야? 봐, 저기 파라솔 밑에 웅크리고 앉아서 계속 뭘 중얼거리잖아..."
린드,"더워... 햇빛 뜨거워... 해변은 왜 이렇게 넓어... 내가 왜 여기에 있는 거지? 아, 빨리 사탕 좀 줘, 죽을 것 같아..."
미슈티,봤지?
토로로,"아니야, 그건 린드 목소리가 아니었어. 잘 들어봐, 안에 고양이 소리 같은 게 들려."
미슈티,야옹 소리?
???,야옹... 거기 누구 없냐옹? 야옹... 빨리 살려달라옹...
미슈티,진짜 들리는 것 같기도 하고...
나레이션,"(그녀들은 소리를 따라가, 의자 밑 모래 속에서 무선 라디오를 발견했다.)"
미슈티,"아... 이 라디오, 지난 세기 모델이네. 진짜 클래식하다. 게임에서나 봤는데."
미슈티,"근데, 야옹 소리는 안 나는데. 안에서 방송되는 숫자는..."
토로로,좌표야. 기록해 둬야겠어.
미슈티,"기록 완료... 죽은 자들의 섬에서 온 구조 요청 좌표라니, 꼭 게임 퀘스트가 시작된 것 같네."
토로로,"좌표는 이 근처야. 먼저 정찰하러 가는 게 좋겠어. 미슈티, 린드, 어떻게 생각해?"
린드,아무렇게나... 차라리 날 끝내줘. 더는 여기 있기 싫어.
미슈티,"나는, 자고 싶은데... 저 공사 소리 때문에 잠을 좀 설쳤어."
미슈티,근데... 클루카이가 재촉하지 않아서 그런가? 이 섬에 온 뒤로 잠이 많이 줄었어... 근처를 둘러보는 것도 나쁘지 않겠네.
